timestamp,open,high,low,close,volume
2019-10-08 09:31:00,65.65,65.65,65.06,65.06,29644
2019-10-08 09:32:00,65.64,65.91,65.64,65.77,13914
2019-10-08 09:33:00,65.74,65.8585,65.69,65.8585,2878
2019-10-08 09:34:00,66.405,66.405,66.405,66.405,0
2019-10-08 09:35:00,65.995,65.995,65.995,65.995,0
2019-10-08 09:36:00,65.7425,65.7425,65.7425,65.7425,82132
2019-10-08 09:37:00,65.75,65.75,65.61,65.61,4779
2019-10-08 09:38:00,65.28,65.28,65.28,65.28,7652
2019-10-08 09:39:00,65.6894,65.6894,65.28,65.28,6293
2019-10-08 09:40:00,65.34,65.34,65.34,65.34,0
2019-10-08 09:41:00,65.52,65.52,65.5,65.5,101158
2019-10-08 09:42:00,65.63,65.63,65.43,65.43,9719
2019-10-08 09:43:00,65.69,65.69,65.69,65.69,4120
2019-10-08 09:45:00,65.8,65.8,65.8,65.8,15799
2019-10-08 09:46:00,65.97,65.97,65.97,65.97,7858
2019-10-08 09:47:00,65.97,65.97,65.97,65.97,1580
2019-10-08 09:48:00,66.03,66.03,66.03,66.03,0
2019-10-08 09:49:00,66.28,66.28,66.225,66.225,142367
2019-10-08 09:50:00,66.18,66.1991,66.18,66.1991,897
2019-10-08 09:51:00,66.11,66.11,66.03,66.03,1763
2019-10-08 09:52:00,66.105,66.105,66.105,66.105,2966
2019-10-08 09:53:00,66.03,66.03,66.03,66.03,4133
2019-10-08 09:54:00,65.8301,65.8301,65.8301,65.8301,1053
2019-10-08 09:55:00,65.885,65.885,65.885,65.885,2544
2019-10-08 09:56:00,65.9,65.9,65.9,65.9,578
2019-10-08 09:57:00,65.84,65.84,65.805,65.805,596
2019-10-08 09:58:00,65.78,65.78,65.78,65.78,125
2019-10-08 09:59:00,65.7924,65.8511,65.756,65.7924,1144
2019-10-08 10:00:00,65.74,65.74,65.74,65.74,897
2019-10-08 10:01:00,65.75,65.84,65.71,65.84,1497
2019-10-08 10:02:00,65.805,65.85,65.745,65.745,4929
2019-10-08 10:03:00,65.765,65.78,65.66,65.71,1379
2019-10-08 10:04:00,65.66,65.66,65.505,65.505,1435
2019-10-08 10:05:00,65.551,65.551,65.48,65.5252,1812
2019-10-08 10:06:00,65.5,65.54,65.4,65.4,2554
