timestamp,open,high,low,close,volume
2019-10-08 09:31:00,11.11,11.11,11.11,11.11,0
2019-10-08 09:39:00,11.12,11.25,11.12,11.25,421
2019-10-08 09:46:00,11.07,11.07,11.07,11.07,1185
2019-10-08 09:48:00,11.14,11.14,11.14,11.14,435
2019-10-08 09:51:00,11.18,11.18,11.18,11.18,903
2019-10-08 09:52:00,11.17,11.17,11.17,11.17,903
2019-10-08 09:55:00,11.16,11.16,11.16,11.16,2488
2019-10-08 09:56:00,11.1133,11.1133,11.1133,11.1133,1084
2019-10-08 09:57:00,11.15,11.15,11.15,11.15,1621
2019-10-08 09:59:00,11.19,11.19,11.19,11.19,302
2019-10-08 10:01:00,11.19,11.19,11.19,11.19,700
2019-10-08 10:02:00,11.19,11.19,11.18,11.18,501
2019-10-08 10:03:00,11.19,11.19,11.17,11.17,1213
2019-10-08 10:05:00,11.15,11.15,11.15,11.15,760
2019-10-08 10:06:00,11.15,11.15,11.15,11.15,104
2019-10-08 10:07:00,11.12,11.13,11.12,11.13,431
2019-10-08 10:08:00,11.08,11.08,11.08,11.08,233
2019-10-08 10:10:00,11.165,11.165,11.165,11.165,108
2019-10-08 10:11:00,11.23,11.23,11.23,11.23,208
2019-10-08 10:13:00,11.1604,11.1909,11.0407,11.0829,4644
2019-10-08 10:15:00,11.1,11.1,11.1,11.1,104
2019-10-08 10:16:00,11.09,11.1,11.09,11.1,306
2019-10-08 10:18:00,11.055,11.055,11.055,11.055,115
2019-10-08 10:23:00,11.09,11.09,11.09,11.09,116
2019-10-08 10:24:00,11.09,11.13,11.09,11.11,791
2019-10-08 10:25:00,11.1,11.1,11.09,11.1,907
2019-10-08 10:26:00,11.09,11.1,11.07,11.09,1863
2019-10-08 10:27:00,11.08,11.08,11.08,11.08,452
2019-10-08 10:29:00,11.07,11.07,11.06,11.06,502
2019-10-08 10:30:00,11.045,11.09,11.045,11.09,695
2019-10-08 10:31:00,11.07,11.07,11.07,11.07,201
2019-10-08 10:32:00,11.05,11.05,11.04,11.04,412
2019-10-08 10:34:00,11.04,11.05,10.98,10.98,1600
2019-10-08 10:35:00,11.03,11.03,11.02,11.02,900
2019-10-08 10:36:00,10.98,10.99,10.95,10.95,1475
2019-10-08 10:38:00,10.96,10.985,10.92,10.92,2327
2019-10-08 10:44:00,10.99,10.99,10.99,10.99,132
2019-10-08 10:45:00,10.99,10.99,10.99,10.99,118
2019-10-08 10:47:00,10.98,10.98,10.98,10.98,704
2019-10-08 10:48:00,10.97,10.97,10.97,10.97,1600
2019-10-08 10:49:00,10.98,10.98,10.98,10.98,100
2019-10-08 10:53:00,10.98,10.98,10.98,10.98,2143
2019-10-08 10:55:00,10.96,10.96,10.96,10.96,578
2019-10-08 10:56:00,10.95,10.95,10.95,10.95,137
2019-10-08 11:06:00,10.9454,10.9454,10.9454,10.9454,100
2019-10-08 11:07:00,10.92,10.93,10.9,10.9,1374
2019-10-08 11:08:00,10.9,10.9,10.89,10.89,1407
2019-10-08 11:09:00,10.87,10.87,10.87,10.87,199
2019-10-08 11:17:00,10.9004,10.9004,10.86,10.86,200
2019-10-08 11:18:00,10.87,10.87,10.87,10.87,400
2019-10-08 11:20:00,10.85,10.86,10.85,10.86,1205
2019-10-08 11:24:00,10.825,10.825,10.825,10.825,100
2019-10-08 11:25:00,10.85,10.85,10.85,10.85,397
2019-10-08 11:27:00,10.83,10.84,10.83,10.84,400
2019-10-08 11:28:00,10.84,10.86,10.84,10.86,740
2019-10-08 11:30:00,10.85,10.87,10.84,10.87,500
2019-10-08 11:34:00,10.85,10.89,10.85,10.85,673
2019-10-08 11:37:00,10.82,10.82,10.82,10.82,106
2019-10-08 11:47:00,10.845,10.845,10.845,10.845,260
2019-10-08 11:59:00,10.86,10.9,10.86,10.9,1010
2019-10-08 12:09:00,10.91,10.91,10.91,10.91,332
2019-10-08 12:15:00,10.9,10.9,10.9,10.9,763
2019-10-08 12:22:00,10.89,10.91,10.89,10.91,459
2019-10-08 12:28:00,10.98,10.98,10.98,10.98,103
2019-10-08 12:36:00,10.95,10.95,10.95,10.95,225
2019-10-08 12:46:00,10.985,10.985,10.985,10.985,117
