timestamp,open,high,low,close,volume
2019-10-08 09:31:00,1.68,1.68,1.68,1.68,0
2019-10-08 09:40:00,1.75,1.75,1.75,1.75,253
2019-10-08 09:47:00,1.68,1.68,1.68,1.68,1100
2019-10-08 09:53:00,1.68,1.68,1.68,1.68,351
2019-10-08 09:57:00,1.68,1.68,1.68,1.68,564
2019-10-08 09:58:00,1.7228,1.7228,1.7228,1.7228,315
2019-10-08 10:40:00,1.71,1.71,1.68,1.68,7662
2019-10-08 10:41:00,1.67,1.67,1.67,1.67,200
2019-10-08 10:42:00,1.67,1.67,1.67,1.67,100
2019-10-08 10:43:00,1.68,1.69,1.68,1.69,334
2019-10-08 10:44:00,1.68,1.68,1.67,1.67,2842
2019-10-08 10:45:00,1.67,1.67,1.67,1.67,200
2019-10-08 10:46:00,1.675,1.69,1.675,1.68,4090
2019-10-08 10:50:00,1.68,1.68,1.68,1.68,3800
2019-10-08 10:55:00,1.68,1.68,1.68,1.68,0
2019-10-08 10:57:00,1.68,1.68,1.68,1.68,0
2019-10-08 11:00:00,1.68,1.68,1.68,1.68,25999
2019-10-08 11:01:00,1.68,1.68,1.68,1.68,100
2019-10-08 11:04:00,1.69,1.7,1.69,1.69,2144
2019-10-08 11:05:00,1.7,1.7,1.695,1.695,2864
2019-10-08 11:07:00,1.71,1.71,1.71,1.71,101
2019-10-08 11:10:00,1.71,1.71,1.71,1.71,100
2019-10-08 11:14:00,1.72,1.72,1.72,1.72,1554
2019-10-08 11:17:00,1.715,1.715,1.715,1.715,100
2019-10-08 11:19:00,1.72,1.72,1.72,1.72,100
2019-10-08 11:21:00,1.71,1.71,1.71,1.71,186
2019-10-08 11:44:00,1.72,1.72,1.72,1.72,5839
2019-10-08 11:49:00,1.72,1.72,1.72,1.72,100
2019-10-08 11:54:00,1.71,1.71,1.71,1.71,115
2019-10-08 12:12:00,1.7,1.7,1.7,1.7,104
2019-10-08 12:32:00,1.7,1.7,1.7,1.7,235
2019-10-08 13:11:00,1.7171,1.72,1.7,1.7,4089
2019-10-08 13:13:00,1.71,1.71,1.71,1.71,139
2019-10-08 13:14:00,1.72,1.72,1.72,1.72,101
2019-10-08 13:34:00,1.72,1.72,1.7,1.7,1500
2019-10-08 13:40:00,1.72,1.72,1.72,1.72,100
2019-10-08 13:44:00,1.715,1.715,1.715,1.715,102
2019-10-08 13:46:00,1.715,1.715,1.715,1.715,100
2019-10-08 14:09:00,1.715,1.715,1.715,1.715,106
2019-10-08 14:39:00,1.71,1.71,1.71,1.71,100
