timestamp,open,high,low,close,volume
2019-10-08 09:31:00,1.7357,1.76,1.7357,1.76,0
2019-10-08 09:32:00,1.76,1.7601,1.76,1.7601,506
2019-10-08 09:34:00,1.76,1.76,1.76,1.76,680
2019-10-08 09:35:00,1.76,1.76,1.76,1.76,200
2019-10-08 09:38:00,1.77,1.77,1.77,1.77,1769
2019-10-08 09:41:00,1.76,1.76,1.76,1.76,920
2019-10-08 09:43:00,1.81,1.81,1.81,1.81,598
2019-10-08 09:47:00,1.79,1.79,1.79,1.79,0
2019-10-08 09:48:00,1.74,1.74,1.74,1.74,16825
2019-10-08 09:49:00,1.74,1.74,1.74,1.74,900
2019-10-08 09:50:00,1.74,1.7501,1.74,1.7501,3201
2019-10-08 09:51:00,1.74,1.74,1.74,1.74,1858
2019-10-08 09:53:00,1.74,1.74,1.74,1.74,800
2019-10-08 09:55:00,1.74,1.74,1.74,1.74,159
2019-10-08 09:59:00,1.74,1.74,1.74,1.74,100
2019-10-08 10:00:00,1.74,1.74,1.73,1.73,888
2019-10-08 10:01:00,1.73,1.73,1.7,1.7001,6520
2019-10-08 10:02:00,1.7,1.7,1.67,1.67,5304
2019-10-08 10:03:00,1.68,1.6815,1.6514,1.68,25639
2019-10-08 10:10:00,1.68,1.68,1.68,1.68,254
2019-10-08 10:11:00,1.68,1.68,1.68,1.68,100
2019-10-08 10:12:00,1.69,1.69,1.69,1.69,100
2019-10-08 10:13:00,1.69,1.6917,1.69,1.69,2077
2019-10-08 10:15:00,1.68,1.68,1.68,1.68,200
2019-10-08 10:17:00,1.68,1.7,1.68,1.7,202
2019-10-08 10:18:00,1.68,1.68,1.68,1.68,100
2019-10-08 10:19:00,1.68,1.68,1.68,1.68,200
2019-10-08 10:20:00,1.68,1.68,1.68,1.68,320
2019-10-08 10:22:00,1.69,1.69,1.65,1.65,300
2019-10-08 10:23:00,1.665,1.6679,1.665,1.6679,1300
2019-10-08 10:24:00,1.66,1.68,1.66,1.66,400
2019-10-08 10:25:00,1.66,1.68,1.66,1.68,204
2019-10-08 10:28:00,1.695,1.7013,1.6918,1.7,510
2019-10-08 10:29:00,1.71,1.71,1.71,1.71,100
2019-10-08 10:30:00,1.71,1.71,1.71,1.71,300
2019-10-08 10:31:00,1.71,1.71,1.71,1.71,200
2019-10-08 10:32:00,1.67,1.67,1.67,1.67,100
2019-10-08 10:33:00,1.67,1.67,1.67,1.67,100
2019-10-08 10:34:00,1.67,1.67,1.67,1.67,100
2019-10-08 10:35:00,1.67,1.67,1.67,1.67,101
2019-10-08 10:36:00,1.67,1.67,1.67,1.67,100
2019-10-08 10:37:00,1.67,1.67,1.67,1.67,100
2019-10-08 10:38:00,1.67,1.67,1.67,1.67,100
2019-10-08 10:39:00,1.68,1.68,1.68,1.68,100
2019-10-08 10:40:00,1.68,1.68,1.68,1.68,100
2019-10-08 10:41:00,1.68,1.68,1.68,1.68,100
2019-10-08 10:42:00,1.68,1.715,1.68,1.715,200
