timestamp,open,high,low,close,volume
2019-10-08 10:26:00,1.5311,1.5311,1.5047,1.5047,0
2019-10-08 11:05:00,1.53,1.53,1.53,1.53,125
2019-10-08 11:58:00,1.481,1.481,1.481,1.481,8930
2019-10-08 12:26:00,1.54,1.54,1.54,1.54,180
2019-10-08 14:02:00,1.54,1.54,1.54,1.54,100
2019-10-08 14:43:00,1.52,1.52,1.52,1.52,100
2019-10-08 14:48:00,1.52,1.52,1.52,1.52,200
2019-10-08 14:52:00,1.52,1.52,1.52,1.52,460
2019-10-08 14:53:00,1.5043,1.5043,1.5043,1.5043,100
2019-10-08 15:15:00,1.49,1.49,1.49,1.49,550
2019-10-08 15:30:00,1.48,1.48,1.48,1.48,1012
2019-10-08 15:44:00,1.49,1.4913,1.4813,1.487,1196
2019-10-08 15:51:00,1.52,1.52,1.52,1.52,155
2019-10-08 16:00:00,1.48,1.48,1.48,1.48,1502
2019-10-09 09:31:00,1.5,1.5,1.5,1.5,0
2019-10-09 10:06:00,1.49,1.49,1.48,1.48,1904
2019-10-09 10:07:00,1.49,1.49,1.48,1.48,3335
2019-10-09 10:10:00,1.4601,1.4614,1.4513,1.4553,1550
2019-10-09 10:17:00,1.47,1.47,1.47,1.47,131
2019-10-09 12:16:00,1.5204,1.5204,1.5204,1.5204,4460
2019-10-09 12:54:00,1.515,1.515,1.44,1.44,18214
2019-10-09 12:55:00,1.44,1.44,1.44,1.44,900
2019-10-09 12:58:00,1.4407,1.4407,1.4407,1.4407,800
2019-10-09 13:06:00,1.42,1.44,1.42,1.44,200
2019-10-09 13:25:00,1.43,1.43,1.43,1.43,150
2019-10-09 13:46:00,1.4156,1.4156,1.4156,1.4156,3000
2019-10-09 13:53:00,1.415,1.415,1.41,1.41,1100
2019-10-09 13:59:00,1.42,1.42,1.42,1.42,3036
2019-10-09 14:01:00,1.4139,1.4139,1.4139,1.4139,100
2019-10-09 14:05:00,1.41,1.41,1.41,1.41,588
2019-10-09 14:10:00,1.4,1.4,1.4,1.4,300
2019-10-09 14:25:00,1.41,1.41,1.41,1.41,969
